name,audio_name,audio_path,image_name,image_path,label,predict,confidence
17_block2_33_157_PA_1,17_block2_33_157_PA_1.wav,/Users/hela/Code/pata/Audio_data/17/17_block2_33_157_PA_1.wav,17_block2_33_157_PA_1.png,/Users/hela/Code/pata/spectrograms/17_block2_33_157_PA_1.png,,pa,0.9646962881088256
10_block1_23_24_TA_8,10_block1_23_24_TA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_23_24_TA_8.wav,10_block1_23_24_TA_8.png,/Users/hela/Code/pata/spectrograms/10_block1_23_24_TA_8.png,,ta,0.9468169808387756
10_block1_67_37_PA_3,10_block1_67_37_PA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_67_37_PA_3.wav,10_block1_67_37_PA_3.png,/Users/hela/Code/pata/spectrograms/10_block1_67_37_PA_3.png,,pa,0.938670814037323
10_block1_19_59_PA_3,10_block1_19_59_PA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_19_59_PA_3.wav,10_block1_19_59_PA_3.png,/Users/hela/Code/pata/spectrograms/10_block1_19_59_PA_3.png,,pa,0.9707504510879515
10_block2_35_122_TA_3,10_block2_35_122_TA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_35_122_TA_3.wav,10_block2_35_122_TA_3.png,/Users/hela/Code/pata/spectrograms/10_block2_35_122_TA_3.png,ta,ta,0.8973197340965271
10_block2_9_153_TA_1,10_block2_9_153_TA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_9_153_TA_1.wav,10_block2_9_153_TA_1.png,/Users/hela/Code/pata/spectrograms/10_block2_9_153_TA_1.png,,ta,0.9507334232330322
10_block2_25_104_TA_1,10_block2_25_104_TA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_25_104_TA_1.wav,10_block2_25_104_TA_1.png,/Users/hela/Code/pata/spectrograms/10_block2_25_104_TA_1.png,,ta,0.9888494610786438
10_block1_79_47_TA_8,10_block1_79_47_TA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_79_47_TA_8.wav,10_block1_79_47_TA_8.png,/Users/hela/Code/pata/spectrograms/10_block1_79_47_TA_8.png,ta,ta,0.9073442220687866
10_block1_62_72_TA_7,10_block1_62_72_TA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_62_72_TA_7.wav,10_block1_62_72_TA_7.png,/Users/hela/Code/pata/spectrograms/10_block1_62_72_TA_7.png,,ta,0.9888103008270264
10_block1_36_79_PA_4,10_block1_36_79_PA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_36_79_PA_4.wav,10_block1_36_79_PA_4.png,/Users/hela/Code/pata/spectrograms/10_block1_36_79_PA_4.png,,pa,0.9438539743423462
10_block1_73_3_PA_1,10_block1_73_3_PA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_73_3_PA_1.wav,10_block1_73_3_PA_1.png,/Users/hela/Code/pata/spectrograms/10_block1_73_3_PA_1.png,,pa,0.9526002407073976
10_block1_63_9_TA_8,10_block1_63_9_TA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_63_9_TA_8.wav,10_block1_63_9_TA_8.png,/Users/hela/Code/pata/spectrograms/10_block1_63_9_TA_8.png,,pa,0.951019823551178
10_block2_80_151_PA_9,10_block2_80_151_PA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_80_151_PA_9.wav,10_block2_80_151_PA_9.png,/Users/hela/Code/pata/spectrograms/10_block2_80_151_PA_9.png,pa,pa,0.8641470670700073
10_block2_48_87_PA_9,10_block2_48_87_PA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_48_87_PA_9.wav,10_block2_48_87_PA_9.png,/Users/hela/Code/pata/spectrograms/10_block2_48_87_PA_9.png,pa,pa,0.8125607371330261
10_block2_71_82_PA_8,10_block2_71_82_PA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_71_82_PA_8.wav,10_block2_71_82_PA_8.png,/Users/hela/Code/pata/spectrograms/10_block2_71_82_PA_8.png,,pa,0.9906775951385498
10_block2_6_137_PA_7,10_block2_6_137_PA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_6_137_PA_7.wav,10_block2_6_137_PA_7.png,/Users/hela/Code/pata/spectrograms/10_block2_6_137_PA_7.png,pa,ta,0.6443026661872864
10_block2_45_96_PA_6,10_block2_45_96_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_45_96_PA_6.wav,10_block2_45_96_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_45_96_PA_6.png,,pa,0.9748274683952332
10_block1_12_15_PA_4,10_block1_12_15_PA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_12_15_PA_4.wav,10_block1_12_15_PA_4.png,/Users/hela/Code/pata/spectrograms/10_block1_12_15_PA_4.png,,pa,0.9850244522094728
10_block2_55_144_PA_8,10_block2_55_144_PA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_55_144_PA_8.wav,10_block2_55_144_PA_8.png,/Users/hela/Code/pata/spectrograms/10_block2_55_144_PA_8.png,,pa,0.9727690815925598
10_block2_23_88_PA_8,10_block2_23_88_PA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_23_88_PA_8.wav,10_block2_23_88_PA_8.png,/Users/hela/Code/pata/spectrograms/10_block2_23_88_PA_8.png,,pa,0.972468078136444
10_block1_35_41_PA_3,10_block1_35_41_PA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_35_41_PA_3.wav,10_block1_35_41_PA_3.png,/Users/hela/Code/pata/spectrograms/10_block1_35_41_PA_3.png,pa,pa,0.8615557551383972
10_block2_79_112_PA_8,10_block2_79_112_PA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_79_112_PA_8.wav,10_block2_79_112_PA_8.png,/Users/hela/Code/pata/spectrograms/10_block2_79_112_PA_8.png,,pa,0.9276999235153198
10_block1_66_28_PA_2,10_block1_66_28_PA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_66_28_PA_2.wav,10_block1_66_28_PA_2.png,/Users/hela/Code/pata/spectrograms/10_block1_66_28_PA_2.png,,pa,0.9842957258224488
10_block2_26_128_TA_2,10_block2_26_128_TA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_26_128_TA_2.wav,10_block2_26_128_TA_2.png,/Users/hela/Code/pata/spectrograms/10_block2_26_128_TA_2.png,ta,ta,0.5483109951019287
10_block2_41_126_TA_1,10_block2_41_126_TA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_41_126_TA_1.wav,10_block2_41_126_TA_1.png,/Users/hela/Code/pata/spectrograms/10_block2_41_126_TA_1.png,,ta,0.995822548866272
10_block2_4_116_TA_4,10_block2_4_116_TA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_4_116_TA_4.wav,10_block2_4_116_TA_4.png,/Users/hela/Code/pata/spectrograms/10_block2_4_116_TA_4.png,,ta,0.9818485975265504
10_block2_22_131_PA_7,10_block2_22_131_PA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_22_131_PA_7.wav,10_block2_22_131_PA_7.png,/Users/hela/Code/pata/spectrograms/10_block2_22_131_PA_7.png,,pa,0.9713010787963868
10_block1_22_66_TA_7,10_block1_22_66_TA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_22_66_TA_7.wav,10_block1_22_66_TA_7.png,/Users/hela/Code/pata/spectrograms/10_block1_22_66_TA_7.png,,ta,0.9727098345756532
10_block2_40_134_PA_9,10_block2_40_134_PA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_40_134_PA_9.wav,10_block2_40_134_PA_9.png,/Users/hela/Code/pata/spectrograms/10_block2_40_134_PA_9.png,,pa,0.939263880252838
10_block1_18_6_PA_2,10_block1_18_6_PA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_18_6_PA_2.wav,10_block1_18_6_PA_2.png,/Users/hela/Code/pata/spectrograms/10_block1_18_6_PA_2.png,,pa,0.9776796698570251
10_block1_6_42_TA_7,10_block1_6_42_TA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_6_42_TA_7.wav,10_block1_6_42_TA_7.png,/Users/hela/Code/pata/spectrograms/10_block1_6_42_TA_7.png,,ta,0.984020471572876
10_block2_73_95_TA_1,10_block2_73_95_TA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_73_95_TA_1.wav,10_block2_73_95_TA_1.png,/Users/hela/Code/pata/spectrograms/10_block2_73_95_TA_1.png,,ta,0.9894249439239502
10_block1_17_19_PA_1,10_block1_17_19_PA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_17_19_PA_1.wav,10_block1_17_19_PA_1.png,/Users/hela/Code/pata/spectrograms/10_block1_17_19_PA_1.png,,pa,0.9715226888656616
10_block2_49_142_TA_1,10_block2_49_142_TA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_49_142_TA_1.wav,10_block2_49_142_TA_1.png,/Users/hela/Code/pata/spectrograms/10_block2_49_142_TA_1.png,,ta,0.9928560256958008
10_block1_1_4_PA_1,10_block1_1_4_PA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_1_4_PA_1.wav,10_block1_1_4_PA_1.png,/Users/hela/Code/pata/spectrograms/10_block1_1_4_PA_1.png,,pa,0.9883549213409424
10_block2_50_152_TA_2,10_block2_50_152_TA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_50_152_TA_2.wav,10_block2_50_152_TA_2.png,/Users/hela/Code/pata/spectrograms/10_block2_50_152_TA_2.png,,ta,0.9480984210968018
10_block1_54_43_TA_7,10_block1_54_43_TA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_54_43_TA_7.wav,10_block1_54_43_TA_7.png,/Users/hela/Code/pata/spectrograms/10_block1_54_43_TA_7.png,,ta,0.956639051437378
10_block1_44_10_PA_4,10_block1_44_10_PA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_44_10_PA_4.wav,10_block1_44_10_PA_4.png,/Users/hela/Code/pata/spectrograms/10_block1_44_10_PA_4.png,,pa,0.9855052828788756
10_block1_39_2_TA_8,10_block1_39_2_TA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_39_2_TA_8.wav,10_block1_39_2_TA_8.png,/Users/hela/Code/pata/spectrograms/10_block1_39_2_TA_8.png,ta,pa,0.741663932800293
10_block1_72_52_TA_9,10_block1_72_52_TA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_72_52_TA_9.wav,10_block1_72_52_TA_9.png,/Users/hela/Code/pata/spectrograms/10_block1_72_52_TA_9.png,,ta,0.9951570630073548
10_block2_43_133_TA_3,10_block2_43_133_TA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_43_133_TA_3.wav,10_block2_43_133_TA_3.png,/Users/hela/Code/pata/spectrograms/10_block2_43_133_TA_3.png,,ta,0.9980366826057434
10_block2_37_89_PA_6,10_block2_37_89_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_37_89_PA_6.wav,10_block2_37_89_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_37_89_PA_6.png,pa,pa,0.9113172888755798
10_block1_16_31_TA_9,10_block1_16_31_TA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_16_31_TA_9.wav,10_block1_16_31_TA_9.png,/Users/hela/Code/pata/spectrograms/10_block1_16_31_TA_9.png,,ta,0.9884881377220154
10_block1_38_16_TA_7,10_block1_38_16_TA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_38_16_TA_7.wav,10_block1_38_16_TA_7.png,/Users/hela/Code/pata/spectrograms/10_block1_38_16_TA_7.png,ta,pa,0.6979559659957886
10_block2_21_160_PA_6,10_block2_21_160_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_21_160_PA_6.wav,10_block2_21_160_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_21_160_PA_6.png,pa,pa,0.8658822774887085
10_block2_65_136_TA_1,10_block2_65_136_TA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_65_136_TA_1.wav,10_block2_65_136_TA_1.png,/Users/hela/Code/pata/spectrograms/10_block2_65_136_TA_1.png,,ta,0.9767241477966307
10_block1_30_56_TA_7,10_block1_30_56_TA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_30_56_TA_7.wav,10_block1_30_56_TA_7.png,/Users/hela/Code/pata/spectrograms/10_block1_30_56_TA_7.png,,ta,0.9615072011947632
10_block2_78_132_PA_7,10_block2_78_132_PA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_78_132_PA_7.wav,10_block2_78_132_PA_7.png,/Users/hela/Code/pata/spectrograms/10_block2_78_132_PA_7.png,pa,pa,0.9157118201255798
10_block2_64_155_PA_9,10_block2_64_155_PA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_64_155_PA_9.wav,10_block2_64_155_PA_9.png,/Users/hela/Code/pata/spectrograms/10_block2_64_155_PA_9.png,,pa,0.9448245763778688
10_block2_20_106_TA_4,10_block2_20_106_TA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_20_106_TA_4.wav,10_block2_20_106_TA_4.png,/Users/hela/Code/pata/spectrograms/10_block2_20_106_TA_4.png,,ta,0.9926355481147766
10_block2_14_97_PA_7,10_block2_14_97_PA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_14_97_PA_7.wav,10_block2_14_97_PA_7.png,/Users/hela/Code/pata/spectrograms/10_block2_14_97_PA_7.png,,pa,0.9490302205085754
10_block1_20_46_PA_4,10_block1_20_46_PA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_20_46_PA_4.wav,10_block1_20_46_PA_4.png,/Users/hela/Code/pata/spectrograms/10_block1_20_46_PA_4.png,,pa,0.9790439605712892
10_block2_69_140_PA_6,10_block2_69_140_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_69_140_PA_6.wav,10_block2_69_140_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_69_140_PA_6.png,,pa,0.9403578639030457
10_block2_66_138_TA_2,10_block2_66_138_TA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_66_138_TA_2.wav,10_block2_66_138_TA_2.png,/Users/hela/Code/pata/spectrograms/10_block2_66_138_TA_2.png,,ta,0.9877277612686156
10_block2_68_101_TA_4,10_block2_68_101_TA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_68_101_TA_4.wav,10_block2_68_101_TA_4.png,/Users/hela/Code/pata/spectrograms/10_block2_68_101_TA_4.png,,ta,0.984296977519989
10_block1_25_22_PA_1,10_block1_25_22_PA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_25_22_PA_1.wav,10_block1_25_22_PA_1.png,/Users/hela/Code/pata/spectrograms/10_block1_25_22_PA_1.png,,pa,0.9360200762748718
10_block1_53_8_TA_6,10_block1_53_8_TA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_53_8_TA_6.wav,10_block1_53_8_TA_6.png,/Users/hela/Code/pata/spectrograms/10_block1_53_8_TA_6.png,ta,ta,0.5340640544891357
10_block2_46_93_PA_7,10_block2_46_93_PA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_46_93_PA_7.wav,10_block2_46_93_PA_7.png,/Users/hela/Code/pata/spectrograms/10_block2_46_93_PA_7.png,pa,pa,0.7269356846809387
10_block2_77_149_PA_6,10_block2_77_149_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_77_149_PA_6.wav,10_block2_77_149_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_77_149_PA_6.png,pa,pa,0.9005334973335266
10_block2_39_124_PA_8,10_block2_39_124_PA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_39_124_PA_8.wav,10_block2_39_124_PA_8.png,/Users/hela/Code/pata/spectrograms/10_block2_39_124_PA_8.png,,pa,0.9321752786636353
10_block1_46_29_TA_7,10_block1_46_29_TA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_46_29_TA_7.wav,10_block1_46_29_TA_7.png,/Users/hela/Code/pata/spectrograms/10_block1_46_29_TA_7.png,ta,ta,0.906556248664856
10_block2_2_115_TA_2,10_block2_2_115_TA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_2_115_TA_2.wav,10_block2_2_115_TA_2.png,/Users/hela/Code/pata/spectrograms/10_block2_2_115_TA_2.png,,ta,0.989764928817749
10_block2_30_83_PA_7,10_block2_30_83_PA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_30_83_PA_7.wav,10_block2_30_83_PA_7.png,/Users/hela/Code/pata/spectrograms/10_block2_30_83_PA_7.png,,pa,0.9525575041770936
10_block2_5_147_PA_6,10_block2_5_147_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_5_147_PA_6.wav,10_block2_5_147_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_5_147_PA_6.png,,pa,0.9412585496902466
10_block1_57_13_PA_1,10_block1_57_13_PA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_57_13_PA_1.wav,10_block1_57_13_PA_1.png,/Users/hela/Code/pata/spectrograms/10_block1_57_13_PA_1.png,pa,pa,0.8969489932060242
10_block2_8_159_PA_9,10_block2_8_159_PA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_8_159_PA_9.wav,10_block2_8_159_PA_9.png,/Users/hela/Code/pata/spectrograms/10_block2_8_159_PA_9.png,,pa,0.9747464060783386
10_block2_28_135_TA_4,10_block2_28_135_TA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_28_135_TA_4.wav,10_block2_28_135_TA_4.png,/Users/hela/Code/pata/spectrograms/10_block2_28_135_TA_4.png,ta,ta,0.9077052474021912
10_block1_9_30_PA_1,10_block1_9_30_PA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_9_30_PA_1.wav,10_block1_9_30_PA_1.png,/Users/hela/Code/pata/spectrograms/10_block1_9_30_PA_1.png,,pa,0.987295925617218
10_block1_70_74_TA_7,10_block1_70_74_TA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_70_74_TA_7.wav,10_block1_70_74_TA_7.png,/Users/hela/Code/pata/spectrograms/10_block1_70_74_TA_7.png,,ta,0.9745055437088012
10_block2_47_146_PA_8,10_block2_47_146_PA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_47_146_PA_8.wav,10_block2_47_146_PA_8.png,/Users/hela/Code/pata/spectrograms/10_block2_47_146_PA_8.png,,pa,0.9564737677574158
10_block1_52_73_PA_4,10_block1_52_73_PA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_52_73_PA_4.wav,10_block1_52_73_PA_4.png,/Users/hela/Code/pata/spectrograms/10_block1_52_73_PA_4.png,,pa,0.9523125290870668
10_block1_75_18_PA_3,10_block1_75_18_PA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_75_18_PA_3.wav,10_block1_75_18_PA_3.png,/Users/hela/Code/pata/spectrograms/10_block1_75_18_PA_3.png,,pa,0.987784743309021
10_block2_11_156_TA_3,10_block2_11_156_TA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_11_156_TA_3.wav,10_block2_11_156_TA_3.png,/Users/hela/Code/pata/spectrograms/10_block2_11_156_TA_3.png,ta,ta,0.9166890978813172
10_block1_74_25_PA_2,10_block1_74_25_PA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_74_25_PA_2.wav,10_block1_74_25_PA_2.png,/Users/hela/Code/pata/spectrograms/10_block1_74_25_PA_2.png,,pa,0.9865567088127136
10_block2_51_157_TA_3,10_block2_51_157_TA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_51_157_TA_3.wav,10_block2_51_157_TA_3.png,/Users/hela/Code/pata/spectrograms/10_block2_51_157_TA_3.png,,ta,0.9970781803131104
10_block2_57_81_TA_1,10_block2_57_81_TA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_57_81_TA_1.wav,10_block2_57_81_TA_1.png,/Users/hela/Code/pata/spectrograms/10_block2_57_81_TA_1.png,,ta,0.9975144863128662
10_block1_37_40_TA_6,10_block1_37_40_TA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_37_40_TA_6.wav,10_block1_37_40_TA_6.png,/Users/hela/Code/pata/spectrograms/10_block1_37_40_TA_6.png,,ta,0.987321436405182
10_block2_29_107_PA_6,10_block2_29_107_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_29_107_PA_6.wav,10_block2_29_107_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_29_107_PA_6.png,pa,pa,0.8389487862586975
10_block2_53_85_PA_6,10_block2_53_85_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_53_85_PA_6.wav,10_block2_53_85_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_53_85_PA_6.png,,pa,0.9356305599212646
10_block1_68_71_PA_4,10_block1_68_71_PA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_68_71_PA_4.wav,10_block1_68_71_PA_4.png,/Users/hela/Code/pata/spectrograms/10_block1_68_71_PA_4.png,ta,ta,0.8433958292007446
10_block1_5_57_TA_6,10_block1_5_57_TA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_5_57_TA_6.wav,10_block1_5_57_TA_6.png,/Users/hela/Code/pata/spectrograms/10_block1_5_57_TA_6.png,,ta,0.9943912625312804
10_block1_31_77_TA_8,10_block1_31_77_TA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_31_77_TA_8.wav,10_block1_31_77_TA_8.png,/Users/hela/Code/pata/spectrograms/10_block1_31_77_TA_8.png,,ta,0.9919859170913696
10_block1_3_63_PA_3,10_block1_3_63_PA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_3_63_PA_3.wav,10_block1_3_63_PA_3.png,/Users/hela/Code/pata/spectrograms/10_block1_3_63_PA_3.png,,pa,0.9762907028198242
10_block2_74_141_TA_2,10_block2_74_141_TA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_74_141_TA_2.wav,10_block2_74_141_TA_2.png,/Users/hela/Code/pata/spectrograms/10_block2_74_141_TA_2.png,,ta,0.9694724678993224
10_block2_12_148_TA_4,10_block2_12_148_TA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_12_148_TA_4.wav,10_block2_12_148_TA_4.png,/Users/hela/Code/pata/spectrograms/10_block2_12_148_TA_4.png,,ta,0.92525315284729
10_block2_62_84_PA_7,10_block2_62_84_PA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_62_84_PA_7.wav,10_block2_62_84_PA_7.png,/Users/hela/Code/pata/spectrograms/10_block2_62_84_PA_7.png,,pa,0.9584596157073976
10_block2_60_105_TA_4,10_block2_60_105_TA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_60_105_TA_4.wav,10_block2_60_105_TA_4.png,/Users/hela/Code/pata/spectrograms/10_block2_60_105_TA_4.png,,ta,0.9959505796432496
10_block1_65_75_PA_1,10_block1_65_75_PA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_65_75_PA_1.wav,10_block1_65_75_PA_1.png,/Users/hela/Code/pata/spectrograms/10_block1_65_75_PA_1.png,,pa,0.9705747961997986
10_block2_36_100_TA_4,10_block2_36_100_TA_4.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_36_100_TA_4.wav,10_block2_36_100_TA_4.png,/Users/hela/Code/pata/spectrograms/10_block2_36_100_TA_4.png,,ta,0.9969493746757508
10_block2_3_127_TA_3,10_block2_3_127_TA_3.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_3_127_TA_3.wav,10_block2_3_127_TA_3.png,/Users/hela/Code/pata/spectrograms/10_block2_3_127_TA_3.png,,ta,0.9806644916534424
10_block2_54_110_PA_7,10_block2_54_110_PA_7.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_54_110_PA_7.wav,10_block2_54_110_PA_7.png,/Users/hela/Code/pata/spectrograms/10_block2_54_110_PA_7.png,,pa,0.9247614145278932
10_block1_8_14_TA_9,10_block1_8_14_TA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_8_14_TA_9.wav,10_block1_8_14_TA_9.png,/Users/hela/Code/pata/spectrograms/10_block1_8_14_TA_9.png,ta,ta,0.9164537191390992
10_block1_24_32_TA_9,10_block1_24_32_TA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_24_32_TA_9.wav,10_block1_24_32_TA_9.png,/Users/hela/Code/pata/spectrograms/10_block1_24_32_TA_9.png,,ta,0.9786357283592224
10_block1_80_21_TA_9,10_block1_80_21_TA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_80_21_TA_9.wav,10_block1_80_21_TA_9.png,/Users/hela/Code/pata/spectrograms/10_block1_80_21_TA_9.png,,ta,0.9743230938911438
10_block1_45_76_TA_6,10_block1_45_76_TA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_45_76_TA_6.wav,10_block1_45_76_TA_6.png,/Users/hela/Code/pata/spectrograms/10_block1_45_76_TA_6.png,,ta,0.9986775517463684
10_block2_72_125_PA_9,10_block2_72_125_PA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_72_125_PA_9.wav,10_block2_72_125_PA_9.png,/Users/hela/Code/pata/spectrograms/10_block2_72_125_PA_9.png,,pa,0.9313868284225464
10_block2_7_109_PA_8,10_block2_7_109_PA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_7_109_PA_8.wav,10_block2_7_109_PA_8.png,/Users/hela/Code/pata/spectrograms/10_block2_7_109_PA_8.png,pa,ta,0.7518801689147949
10_block2_24_94_PA_9,10_block2_24_94_PA_9.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_24_94_PA_9.wav,10_block2_24_94_PA_9.png,/Users/hela/Code/pata/spectrograms/10_block2_24_94_PA_9.png,pa,pa,0.6218187808990479
10_block2_18_145_TA_2,10_block2_18_145_TA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_18_145_TA_2.wav,10_block2_18_145_TA_2.png,/Users/hela/Code/pata/spectrograms/10_block2_18_145_TA_2.png,,ta,0.9520230293273926
10_block2_33_98_TA_1,10_block2_33_98_TA_1.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_33_98_TA_1.wav,10_block2_33_98_TA_1.png,/Users/hela/Code/pata/spectrograms/10_block2_33_98_TA_1.png,,ta,0.994086980819702
10_block2_15_99_PA_8,10_block2_15_99_PA_8.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_15_99_PA_8.wav,10_block2_15_99_PA_8.png,/Users/hela/Code/pata/spectrograms/10_block2_15_99_PA_8.png,pa,pa,0.8894598484039307
10_block1_21_62_TA_6,10_block1_21_62_TA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block1_21_62_TA_6.wav,10_block1_21_62_TA_6.png,/Users/hela/Code/pata/spectrograms/10_block1_21_62_TA_6.png,,ta,0.99146831035614
10_block2_13_90_PA_6,10_block2_13_90_PA_6.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_13_90_PA_6.wav,10_block2_13_90_PA_6.png,/Users/hela/Code/pata/spectrograms/10_block2_13_90_PA_6.png,pa,ta,0.7605862617492676
10_block2_10_113_TA_2,10_block2_10_113_TA_2.wav,/Users/hela/Code/pata/Audio_data/10/10_block2_10_113_TA_2.wav,10_block2_10_113_TA_2.png,/Users/hela/Code/pata/spectrograms/10_block2_10_113_TA_2.png,,ta,0.9998968839645386
